protein_id	go_term	score	aspect
Q6M0N4	GO:0005886	0.539	C
Q6M0N7	GO:0005886	0.361	C
Q6M0N8	GO:0005886	0.348	C
Q6NKR8	GO:0005634	0.436	C
Q6NKR8	GO:0005886	0.378	C
Q6NKR8	GO:0009506	0.322	C
Q6NKR8	GO:0009524	0.301	C
Q6NKR8	GO:0055028	0.346	C
Q6NXN4	GO:0005789	0.392	C
Q6NXP6	GO:0005829	0.464	C
Q6P2C0	GO:0005829	0.370	C
Q6P2S7	GO:0005737	0.343	C
Q6P2S7	GO:0005829	0.382	C
Q6PK57	GO:0005634	0.359	C
Q6PK57	GO:0005737	0.357	C
Q6UW10	GO:0005576	0.531	C
Q6UW10	GO:0005615	0.353	C
Q6UWF5	GO:0005783	0.308	C
Q6UWF5	GO:0005829	0.345	C
Q6UWF9	GO:0005615	0.559	C
Q6UWL2	GO:0005886	0.664	C
Q6UWL2	GO:0009986	0.437	C
Q6UXD1	GO:0005886	0.484	C
Q6UXH9	GO:0005576	0.411	C
Q6UXH9	GO:0005615	0.522	C
Q6UXQ4	GO:0005576	0.485	C
Q6UXQ4	GO:0005615	0.752	C
Q6UXV1	GO:0005886	0.388	C
Q6XEC0	GO:0030288	0.948	C
Q6YD93	GO:0005576	0.704	C
Q6YF29	GO:0005576	0.648	C
Q6YF30	GO:0005576	0.817	C
Q6ZI01	GO:0005634	0.502	C
Q6ZI01	GO:0062074	0.412	C
Q6ZMU1	GO:0005576	0.360	C
Q6ZMU1	GO:0005615	0.442	C
Q6ZMU1	GO:0005886	0.310	C
Q6ZMU1	GO:0070062	0.316	C
Q6ZN92	GO:0005739	0.519	C
Q6ZNF0	GO:0005576	0.384	C
Q6ZNF0	GO:0005615	0.370	C
Q6ZNF0	GO:0005764	0.604	C
Q6ZNF0	GO:0005886	0.318	C
Q6ZNF0	GO:0043202	0.572	C
Q6ZNF0	GO:0070062	0.308	C
Q6ZNQ3	GO:0005737	0.341	C
Q6ZNQ3	GO:0005829	0.347	C
Q6ZRF7	GO:0005634	0.399	C
Q6ZRI8	GO:0005886	0.381	C
Q6ZRS4	GO:0005829	0.334	C
Q6ZRU5	GO:0005739	0.398	C
Q6ZST2	GO:0005634	0.405	C
Q6ZST2	GO:0005737	0.316	C
Q6ZST2	GO:0005829	0.357	C
Q6ZSU1	GO:0005789	0.603	C
Q6ZSU1	GO:0043231	0.341	C
Q6ZT77	GO:0005634	0.408	C
Q6ZTZ1	GO:0005634	0.611	C
Q6ZTZ1	GO:0005654	0.542	C
Q6ZU45	GO:0005886	0.690	C
Q6ZU67	GO:0005634	0.618	C
Q6ZU67	GO:0005654	0.571	C
Q6ZUA9	GO:0005829	0.432	C
Q6ZUB0	GO:0001669	0.332	C
Q6ZUK4	GO:0005886	0.672	C
Q6ZUX3	GO:0005737	0.303	C
Q6ZUX3	GO:0005813	0.393	C
Q6ZV50	GO:0005634	0.539	C
Q6ZV50	GO:0005654	0.343	C
Q6ZV50	GO:0005737	0.304	C
Q6ZV50	GO:0005829	0.325	C
Q6ZVK1	GO:0005886	0.705	C
Q6ZVN7	GO:0005634	0.446	C
Q6ZVN7	GO:0005739	0.388	C
Q6ZVW7	GO:0005576	0.472	C
Q6ZVW7	GO:0005615	0.332	C
Q6ZVW7	GO:0005886	0.461	C
Q716G6	GO:0005576	0.356	C
Q716G6	GO:0031012	0.512	C
Q73LY9	GO:0005886	0.342	C
Q75T84	GO:0005576	0.711	C
Q75T84	GO:0031160	0.330	C
Q7DDD9	GO:0032993	0.521	C
Q7K003	GO:0000785	0.316	C
Q7K003	GO:0005634	0.802	C
Q7K003	GO:0035267	0.633	C
Q7LXK6	GO:0005739	0.761	C
Q7PRX9	GO:0005576	0.340	C
Q7PRX9	GO:0005615	0.416	C
Q7Q5J5	GO:0005634	0.313	C
Q7Q5J5	GO:0005737	0.522	C
Q7Q5J5	GO:0005829	0.420	C
Q7S3P5	GO:0005576	0.672	C
Q7Z2R9	GO:0005739	0.673	C
Q7Z2Y8	GO:0005737	0.338	C
Q7Z2Y8	GO:0005829	0.503	C
Q7Z2Y8	GO:0005886	0.365	C
Q7Z3B0	GO:0005783	0.458	C
Q7Z3B0	GO:0005789	0.553	C
Q7Z3B0	GO:0033185	0.328	C
Q7Z4B0	GO:0005634	0.372	C
Q7Z4B0	GO:0005739	0.319	C
Q7Z5D8	GO:0005634	0.636	C
Q7Z5D8	GO:0005654	0.359	C
Q7Z5J8	GO:0097228	0.643	C
Q7Z9L4	GO:0009277	0.485	C
Q7Z9L5	GO:0005576	0.636	C
Q814Z5	GO:0005737	0.330	C
Q814Z5	GO:0005829	0.594	C
Q82ZE0	GO:0005829	0.308	C
Q836G2	GO:0005737	0.314	C
Q836G2	GO:0005829	0.463	C
Q83XP3	GO:0005886	0.690	C
Q83XP3	GO:0009274	0.555	C
Q83YH3	GO:0005886	0.834	C
Q86SH4	GO:0005634	0.413	C
Q86T20	GO:0005886	0.574	C
Q86U02	GO:0005634	0.328	C
Q86UD7	GO:0005829	0.315	C
Q86VE3	GO:0001533	0.857	C
Q86VE3	GO:0005634	0.307	C
Q86VE3	GO:0005737	0.342	C
Q86VE3	GO:0036126	0.310	C
Q86W34	GO:0005634	0.568	C
Q86W34	GO:0005737	0.313	C
Q86W34	GO:0005829	0.463	C
Q86X40	GO:0005737	0.320	C
Q86X40	GO:0005829	0.327	C
Q86XW9	GO:0005737	0.488	C
Q86XW9	GO:0005829	0.596	C
Q86Y30	GO:0005739	0.362	C
Q8CWM9	GO:0043590	0.395	C
Q8GY45	GO:0005634	0.438	C
Q8GY45	GO:0005886	0.702	C
Q8I299	GO:0005886	0.575	C
Q8I397	GO:0005739	0.347	C
Q8I3A2	GO:0005739	0.433	C
Q8I3A2	GO:0020011	0.914	C
Q8I415	GO:0005739	0.623	C
Q8I415	GO:0020011	0.866	C
Q8II12	GO:0005886	0.406	C
Q8II12	GO:0020020	0.324	C
Q8IJI1	GO:0005886	0.630	C
Q8IL48	GO:0005634	0.348	C
Q8IL48	GO:0005737	0.473	C
Q8ILY1	GO:0020011	0.532	C
Q8IUA0	GO:0005576	0.502	C
Q8IUA0	GO:0005615	0.372	C
Q8IVJ8	GO:0005739	0.326	C
Q8IVJ8	GO:0005886	0.348	C
Q8IVY1	GO:0005886	0.807	C
Q8IWB9	GO:0005829	0.356	C
Q8IWB9	GO:0005886	0.317	C
Q8IWB9	GO:0140268	0.364	C
Q8IWD5	GO:0005886	0.535	C
Q8IYL2	GO:0005634	0.360	C
Q8IYL2	GO:0005654	0.359	C
Q8IYL2	GO:0005737	0.525	C
Q8IYL2	GO:0005829	0.568	C
Q8IYW2	GO:0005829	0.431	C
Q8IZD0	GO:0005737	0.384	C
Q8IZD0	GO:0005829	0.439	C
Q8IZD0	GO:0098978	0.313	C
Q8IZM8	GO:0005634	0.458	C
Q8IZM8	GO:0005654	0.610	C
Q8L443	GO:0005634	0.512	C
Q8L443	GO:0005886	0.611	C
Q8MH63	GO:0005886	0.757	C
Q8MVC4	GO:0005576	0.378	C
Q8MVC4	GO:0005615	0.359	C
Q8MXG1	GO:0005783	0.759	C
Q8MXG1	GO:0005789	0.370	C
Q8N0W7	GO:0005886	0.516	C
Q8N0Z9	GO:0005886	0.735	C
Q8N283	GO:0005814	0.330	C
Q8N283	GO:0005829	0.364	C
Q8N2E2	GO:0031012	0.444	C
Q8N326	GO:0005634	0.423	C
Q8N326	GO:0005739	0.352	C
Q8N468	GO:0005886	0.655	C
Q8N468	GO:0016324	0.300	C
Q8N4C9	GO:0005886	0.660	C
Q8N4S0	GO:0005634	0.601	C
Q8N4S0	GO:0005654	0.616	C
Q8N5S3	GO:0005879	0.827	C
Q8N5S3	GO:0036126	0.451	C
Q8N5S3	GO:0160111	0.333	C
Q8N614	GO:0005886	0.708	C
Q8N6G2	GO:0005879	0.824	C
Q8N6Q8	GO:0005634	0.387	C
Q8N6Q8	GO:0005737	0.344	C
Q8N6Q8	GO:0005829	0.412	C
Q8N755	GO:0005789	0.383	C
Q8N7C4	GO:0005886	0.596	C
Q8N7Q2	GO:0005634	0.300	C
Q8N7S6	GO:0005739	0.451	C
Q8N806	GO:0005634	0.698	C
Q8N806	GO:0005654	0.522	C
Q8N8C0	GO:0005634	0.328	C
Q8N8C0	GO:0005737	0.302	C
Q8N8U3	GO:0005737	0.407	C
Q8N8U3	GO:0005829	0.379	C
Q8N8V8	GO:0005739	0.529	C
Q8N9V3	GO:0005634	0.392	C
Q8N9V3	GO:0005654	0.305	C
Q8N9V3	GO:0005737	0.400	C
Q8N9V3	GO:0005829	0.509	C
Q8N9W7	GO:0005783	0.353	C
Q8N9X5	GO:0005634	0.337	C
Q8N9X5	GO:0005739	0.389	C
Q8N9X5	GO:0005829	0.327	C
Q8NAA5	GO:0005737	0.316	C
Q8NAA5	GO:0005829	0.330	C
Q8NAB2	GO:0005634	0.368	C
Q8NAB2	GO:0005737	0.337	C
Q8NAB2	GO:0005829	0.411	C
Q8NAP1	GO:0005829	0.458	C
Q8NBC4	GO:0005739	0.375	C
Q8NBT3	GO:0005886	0.652	C
Q8NC54	GO:0005794	0.322	C
Q8NC54	GO:0005886	0.358	C
Q8NCQ3	GO:0005783	0.329	C
Q8ND24	GO:0005654	0.326	C
Q8ND24	GO:0005737	0.368	C
Q8ND24	GO:0005829	0.337	C
Q8ND94	GO:0005576	0.366	C
Q8ND94	GO:0005886	0.504	C
Q8NDH2	GO:0097228	0.400	C
Q8NE00	GO:0005886	0.727	C
Q8NE28	GO:0005737	0.434	C
Q8NE28	GO:0005829	0.532	C
Q8NEQ5	GO:0005886	0.850	C
Q8NFQ6	GO:0005615	0.491	C
Q8NH95	GO:0005886	0.920	C
Q8QV65	GO:0005886	0.455	C
Q8QV69	GO:0005634	0.375	C
Q8RI81	GO:0005634	0.346	C
Q8RI81	GO:0005737	0.354	C
Q8RI81	GO:0020020	0.593	C
Q8SYK4	GO:0031083	0.409	C
Q8TCN5	GO:0005634	0.588	C
Q8TCN5	GO:0005654	0.570	C
Q8TEF2	GO:0005886	0.735	C
Q8TEQ0	GO:0005829	0.357	C
Q8TEQ0	GO:0005886	0.381	C
Q8U3G4	GO:0005739	0.777	C
Q8WU76	GO:0005829	0.464	C
Q8WUH6	GO:0005737	0.486	C
Q8WUH6	GO:0005739	0.307	C
Q8WUH6	GO:0005829	0.544	C
Q8WUY1	GO:0005789	0.398	C
Q8WUY1	GO:0005886	0.393	C
Q8WUY1	GO:0016020	0.311	C
Q8WW62	GO:0005783	0.464	C
Q8WW62	GO:0005789	0.571	C
Q8WW62	GO:0005793	0.405	C
Q8WW62	GO:0012507	0.355	C
Q8WXS4	GO:0005886	0.655	C
Q8WZ33	GO:0160111	0.332	C
Q8X1N0	GO:0005576	0.755	C
Q8X1T7	GO:0005576	0.622	C
Q8X1T7	GO:0020002	0.504	C
Q8X1T8	GO:0005576	0.640	C
Q8X1T8	GO:0020002	0.322	C
Q8X1T9	GO:0005576	0.533	C
Q8X1T9	GO:0020002	0.315	C
Q8XAN6	GO:0005634	0.383	C
Q8XAN6	GO:0005737	0.430	C
Q8XAN6	GO:0005829	0.437	C
Q902F9	GO:0005886	0.384	C
Q92576	GO:0005634	0.584	C
Q92576	GO:0005654	0.623	C
Q96A99	GO:0005576	0.355	C
Q96A99	GO:0005615	0.329	C
Q96A99	GO:0031012	0.498	C
Q96AQ2	GO:0005886	0.548	C
Q96B70	GO:0005634	0.425	C
Q96B70	GO:0005654	0.532	C
Q96B70	GO:0005737	0.437	C
Q96B70	GO:0005829	0.430	C
Q96D70	GO:0005654	0.353	C
Q96D70	GO:0005737	0.356	C
Q96D70	GO:0005829	0.365	C
Q96DX4	GO:0005737	0.399	C
Q96DX4	GO:0005829	0.309	C
Q96E66	GO:0005737	0.378	C
Q96E66	GO:0005829	0.448	C
Q96F63	GO:0005634	0.425	C
Q96F63	GO:0005654	0.582	C
Q96F63	GO:0005737	0.504	C
Q96F63	GO:0005829	0.435	C
Q96F83	GO:0005829	0.476	C
Q96FB5	GO:0005737	0.363	C
Q96FB5	GO:0005829	0.620	C
Q96HH4	GO:0005886	0.428	C
Q96J86	GO:0005886	0.759	C
Q96KJ4	GO:0005886	0.602	C
Q96MU5	GO:0005634	0.332	C
Q96NA8	GO:0005886	0.474	C
Q96PG1	GO:0005886	0.344	C
Q96PS1	GO:0005634	0.345	C
Q96PS1	GO:0005739	0.341	C
Q96QD5	GO:0005737	0.325	C
Q96QD5	GO:0005829	0.472	C
Q96QE4	GO:0005886	0.466	C
Q96QU4	GO:0005634	0.595	C
Q96QU4	GO:0005654	0.433	C
Q96RY5	GO:0005634	0.727	C
Q96RY5	GO:0005654	0.732	C
Q97U12	GO:0005739	0.859	C
Q97ZH4	GO:0005829	0.494	C
Q97ZH4	GO:0022625	0.698	C
Q97ZH4	GO:0022627	0.389	C
Q97ZJ8	GO:0000262	0.316	C
Q97ZJ8	GO:0005739	0.678	C
Q980C5	GO:0005739	0.937	C
Q980C5	GO:0005759	0.377	C
Q98500	GO:0005634	0.478	C
Q988D3	GO:0005829	0.450	C
Q988D3	GO:0005886	0.753	C
Q988D3	GO:0009274	0.527	C
Q9AYZ3	GO:0005576	0.561	C
Q9AYZ3	GO:0031012	0.359	C
Q9BIM7	GO:0005576	0.448	C
Q9BIM7	GO:0005615	0.346	C
Q9BQP9	GO:0005615	0.585	C
Q9BSK0	GO:0005886	0.595	C
Q9BVR0	GO:0005737	0.341	C
Q9BVR0	GO:0005829	0.325	C
Q9BXR3	GO:0005634	0.351	C
Q9BXY5	GO:0005813	0.434	C
Q9BXY5	GO:0005879	0.613	C
Q9BXY5	GO:0005929	0.325	C
Q9BXY5	GO:0036064	0.393	C
Q9BYL1	GO:0005634	0.329	C
Q9BYL1	GO:0005737	0.488	C
Q9BYL1	GO:0005829	0.311	C
Q9BZA5	GO:0005634	0.389	C
Q9BZA5	GO:0005737	0.357	C
Q9BZC5	GO:0005886	0.726	C
Q9C0B7	GO:0005654	0.372	C
Q9C0B7	GO:0005737	0.342	C
Q9C0B7	GO:0005829	0.513	C
Q9C0D4	GO:0005634	0.451	C
Q9C0D4	GO:0005654	0.471	C
Q9C0G0	GO:0005634	0.556	C
Q9C0G0	GO:0005654	0.527	C
Q9C2X0	GO:0005576	0.592	C
Q9C2X0	GO:0030446	0.358	C
Q9C2X0	GO:0031160	0.365	C
Q9C7T1	GO:0005634	0.499	C
Q9C7T1	GO:0005886	0.602	C
Q9DQA5	GO:0005634	0.499	C
Q9DQA5	GO:0005737	0.442	C
Q9F7D7	GO:0005737	0.374	C
Q9F7D7	GO:0005829	0.744	C
Q9FD33	GO:0005829	0.578	C
Q9FD36	GO:0005829	0.524	C
Q9FD36	GO:0110001	0.320	C
Q9FKQ7	GO:0005634	0.443	C
Q9FKQ7	GO:0005886	0.733	C
Q9FRR2	GO:0005874	0.616	C
Q9FRR2	GO:0009506	0.326	C
Q9FRR2	GO:0009524	0.649	C
Q9FRR2	GO:0055028	0.825	C
Q9GIP4	GO:0005886	0.747	C
Q9GTP4	GO:0005886	0.744	C
Q9GTP5	GO:0005886	0.759	C
Q9H0A3	GO:0005739	0.302	C
Q9H106	GO:0005886	0.780	C
Q9H106	GO:0009897	0.309	C
Q9H330	GO:0005789	0.447	C
Q9H354	GO:0005739	0.430	C
Q9H607	GO:0005634	0.436	C
Q9H607	GO:0005654	0.471	C
Q9H607	GO:0005737	0.385	C
Q9H607	GO:0005829	0.351	C
Q9H7B7	GO:0005634	0.371	C
Q9H7B7	GO:0005739	0.437	C
Q9H853	GO:0005739	0.409	C
Q9H9K5	GO:0005886	0.461	C
Q9H9R9	GO:0005737	0.494	C
Q9HA90	GO:0005737	0.398	C
Q9HA90	GO:0005813	0.311	C
Q9HA90	GO:0005829	0.343	C
Q9HBI5	GO:0005634	0.413	C
Q9HBI5	GO:0031083	0.544	C
Q9HD87	GO:0005634	0.468	C
Q9HD87	GO:0005829	0.432	C
Q9HDB9	GO:0005634	0.438	C
Q9HDB9	GO:0005737	0.431	C
Q9HDB9	GO:0005829	0.324	C
Q9HDD5	GO:0005576	0.528	C
Q9HSN1	GO:0005829	0.336	C
Q9HSN1	GO:0005886	0.438	C
Q9HSN1	GO:0009274	0.466	C
Q9J4L4	GO:0005739	0.438	C
Q9JN36	GO:0005829	0.362	C
Q9KJT3	GO:0005886	0.663	C
Q9KU93	GO:0030288	0.840	C
Q9L391	GO:0005829	0.407	C
Q9LZE4	GO:0005634	0.345	C
Q9LZE4	GO:0005829	0.548	C
Q9MBY2	GO:0005829	0.399	C
Q9MBY2	GO:0110001	0.810	C
Q9MCT0	GO:0005886	0.331	C
Q9MCT0	GO:0110001	0.668	C
Q9MCT1	GO:0005886	0.420	C
Q9NBV4	GO:0005886	0.751	C
Q9NPU4	GO:0005886	0.519	C
Q9NRI6	GO:0005576	0.782	C
Q9NSQ0	GO:0005654	0.301	C
Q9NSQ0	GO:0005739	0.329	C
Q9NUR3	GO:0005886	0.522	C
Q9NVE5	GO:0005634	0.394	C
Q9NVE5	GO:0005737	0.511	C
Q9NVE5	GO:0005829	0.555	C
Q9NX77	GO:0005886	0.396	C
Q9NXP7	GO:0005634	0.632	C
Q9P2P1	GO:0005737	0.325	C
Q9P2W6	GO:0005739	0.413	C
Q9P8S9	GO:0005576	0.579	C
Q9P8S9	GO:0020002	0.301	C
Q9P8T0	GO:0005576	0.675	C
Q9QC07	GO:0005634	0.317	C
Q9SKA8	GO:0005634	0.348	C
Q9SKA8	GO:0005886	0.307	C
Q9SKA8	GO:0009524	0.496	C
Q9SKA8	GO:0055028	0.528	C
Q9T0K8	GO:0005634	0.346	C
Q9T0K8	GO:0005874	0.606	C
Q9T0K8	GO:0009524	0.674	C
Q9T0K8	GO:0055028	0.825	C
Q9UBP8	GO:0005634	0.439	C
Q9UJQ7	GO:0005829	0.499	C
Q9UK00	GO:0005886	0.531	C
Q9ULL5	GO:0005634	0.553	C
Q9ULL5	GO:0005654	0.594	C
Q9VAM5	GO:0005634	0.732	C
Q9VAM5	GO:0005700	0.319	C
Q9VIA5	GO:0005886	0.373	C
Q9VQG9	GO:0005576	0.319	C
Q9VQG9	GO:0005615	0.699	C
Q9VW78	GO:0005886	0.561	C
Q9W365	GO:0005886	0.640	C
Q9W365	GO:0017146	0.325	C
Q9W365	GO:0098978	0.319	C
Q9WAF5	GO:0005886	0.448	C
Q9WJR5	GO:0005634	0.374	C
Q9WYV6	GO:0005634	0.431	C
Q9WYV6	GO:0005829	0.622	C
Q9Y334	GO:0005576	0.476	C
Q9Y334	GO:0031012	0.467	C
Q9Y334	GO:0070062	0.344	C
Q9Y3B9	GO:0005634	0.463	C
Q9Y3B9	GO:0005654	0.609	C
Q9Y3B9	GO:0005730	0.659	C
Q9Y3T6	GO:0005654	0.309	C
Q9Y3T6	GO:0005737	0.414	C
Q9Y3T6	GO:0005829	0.354	C
Q9Y4K1	GO:0005829	0.340	C
Q9Y6U7	GO:0005886	0.374	C
Q9Y7G9	GO:0005576	0.647	C
Q9Y7G9	GO:0020002	0.408	C
Q9Y7H0	GO:0005576	0.617	C
Q9Y7H0	GO:0020002	0.618	C
Q9Y8F0	GO:0005576	0.742	C
Q9Y8F0	GO:0031160	0.543	C
Q9ZUB7	GO:0005634	0.458	C
Q9ZUB7	GO:0005874	0.331	C
Q9ZUB7	GO:0009524	0.524	C
Q9ZUB7	GO:0055028	0.569	C
R9UC00	GO:0005576	0.942	C
R9UC04	GO:0005576	0.938	C
R9UC06	GO:0005576	0.947	C
R9UC10	GO:0005576	0.582	C
R9UCX1	GO:0005576	0.948	C
R9UE59	GO:0005576	0.925	C
R9UE63	GO:0005576	0.943	C
R9UE65	GO:0005576	0.940	C
R9UE68	GO:0005576	0.946	C
R9UFE0	GO:0005576	0.930	C
R9UFE4	GO:0005576	0.932	C
R9UFJ8	GO:0005576	0.942	C
S8ESV1	GO:0005739	0.398	C
S8EUF0	GO:0005737	0.416	C
S8EUF0	GO:0005829	0.382	C
S8EXU2	GO:0005739	0.586	C
S8F0G9	GO:0005737	0.306	C
S8F0G9	GO:0005829	0.360	C
S8F357	GO:0005886	0.320	C
S8F527	GO:0005739	0.402	C
S8GI44	GO:0005737	0.305	C
T2BMW7	GO:0000785	0.322	C
T2BMW7	GO:0005634	0.805	C
V9TNS0	GO:0005829	0.726	C
V9TNS0	GO:0005886	0.340	C
V9TT49	GO:0005829	0.720	C
W1QDU5	GO:0005783	0.564	C
W6JLV4	GO:0005634	0.620	C
W6JLV4	GO:0005829	0.383	C
W6QTF2	GO:0005634	0.921	C
W7L9C2	GO:0005783	0.558	C
W7N6P5	GO:0005634	0.807	C
W8NQ71	GO:0005576	0.774	C
W8NXX4	GO:0005576	0.819	C
W8NXX4	GO:0005615	0.352	C
W8P1J0	GO:0005576	0.595	C
W8P1J0	GO:0005615	0.340	C
