protein_id	go_term	score	aspect
P0DPE3	GO:0005886	0.315	C
P0DQW1	GO:0005789	0.301	C
P0DRD9	GO:0005576	0.758	C
P0DRE1	GO:0005576	0.825	C
P0DRE2	GO:0005576	0.813	C
P0DRE3	GO:0005576	0.401	C
P0DRE3	GO:0005615	0.377	C
P0DRE4	GO:0005576	0.924	C
P0DRE5	GO:0005576	0.831	C
P0DRE6	GO:0005576	0.802	C
P0DRE7	GO:0005576	0.649	C
P0DRE8	GO:0005576	0.697	C
P0DRE9	GO:0005576	0.681	C
P0DRE9	GO:0005615	0.435	C
P0DRF0	GO:0005576	0.685	C
P0DRF1	GO:0005576	0.878	C
P0DRF1	GO:0005615	0.340	C
P0DRF2	GO:0005576	0.343	C
P0DRF2	GO:0005615	0.568	C
P0DRF3	GO:0005576	0.800	C
P0DRF6	GO:0005576	0.340	C
P0DRF6	GO:0005615	0.356	C
P0DRF9	GO:0005576	0.963	C
P0DRG0	GO:0005576	0.861	C
P0DRG0	GO:0005615	0.508	C
P0DRG1	GO:0005576	0.876	C
P0DRG2	GO:0005576	0.689	C
P0DRG2	GO:0005886	0.333	C
P0DRG3	GO:0005576	0.391	C
P0DRG3	GO:0005615	0.695	C
P0DRG4	GO:0005576	0.976	C
P0DRG5	GO:0005576	0.696	C
P0DRG6	GO:0005576	0.775	C
P0DRG7	GO:0005576	0.962	C
P0DRG8	GO:0005576	0.823	C
P0DRG9	GO:0005576	0.485	C
P0DRG9	GO:0005615	0.496	C
P0DRH0	GO:0005576	0.826	C
P0DRH1	GO:0005576	0.919	C
P0DRH2	GO:0005576	0.417	C
P0DRH3	GO:0005576	0.659	C
P0DRH3	GO:0005615	0.342	C
P0DRH4	GO:0005576	0.764	C
P0DRH5	GO:0005576	0.776	C
P0DRH6	GO:0005576	0.742	C
P0DRH7	GO:0005576	0.920	C
P0DRH8	GO:0005576	0.820	C
P0DRH9	GO:0005576	0.856	C
P0DRH9	GO:0005615	0.477	C
P0DRI0	GO:0005576	0.827	C
P0DRI0	GO:0005615	0.443	C
P0DRI1	GO:0005576	0.895	C
P0DRI1	GO:0005615	0.413	C
P0DRI2	GO:0005576	0.850	C
P0DRI2	GO:0005615	0.516	C
P0DRI3	GO:0005576	0.849	C
P0DRI3	GO:0005615	0.428	C
P0DRI5	GO:0005634	0.310	C
P0DRI5	GO:0005739	0.439	C
P0DRI6	GO:0005576	0.717	C
P0DRI6	GO:0005615	0.734	C
P0DRI6	GO:0030141	0.420	C
P0DRI7	GO:0005576	0.599	C
P0DRI7	GO:0048046	0.466	C
P0DRI8	GO:0005576	0.914	C
P0DRI9	GO:0005576	0.921	C
P0DSO2	GO:0005829	0.940	C
P0DXG5	GO:0005886	0.538	C
P0DXG5	GO:0009274	0.384	C
P0DXG5	GO:0032993	0.429	C
P0DXG6	GO:0005886	0.662	C
P0DXG6	GO:0009274	0.865	C
P0DXG7	GO:0005829	0.402	C
P0DXG7	GO:0005886	0.429	C
P0DXN8	GO:0005829	0.455	C
P0DXN9	GO:0005634	0.507	C
P0DXN9	GO:0005737	0.323	C
P0DXO4	GO:0005634	0.527	C
P0DXO5	GO:0005634	0.506	C
P0DXO5	GO:0005829	0.301	C
P0DXO6	GO:0005634	0.511	C
P0DXU4	GO:0005576	0.607	C
P0DXU4	GO:0005886	0.964	C
P0DXU4	GO:0009274	0.811	C
P0DXU6	GO:0005576	0.673	C
P0DXU6	GO:0005886	0.960	C
P0DXU6	GO:0009274	0.845	C
P0DXU8	GO:0005576	0.543	C
P0DXU8	GO:0005886	0.966	C
P0DXU8	GO:0009274	0.701	C
P0DXV5	GO:0005783	0.347	C
P0DXV6	GO:0005783	0.311	C
P0DXW0	GO:0005783	0.746	C
P0DXW1	GO:0005783	0.740	C
P0DXW3	GO:0005576	0.773	C
P0DXW3	GO:0005615	0.519	C
P0DXW4	GO:0005576	0.950	C
P0DXW5	GO:0005576	0.732	C
P0DXW5	GO:0005615	0.359	C
P0DXW6	GO:0005576	0.611	C
P0DXW7	GO:0005576	0.968	C
P0DXW8	GO:0005576	0.954	C
P0DXW9	GO:0005576	0.382	C
P0DXX0	GO:0005576	0.774	C
P0DXX0	GO:0005615	0.397	C
P0DXX1	GO:0005576	0.745	C
P0DXX2	GO:0005576	0.741	C
P0DXX3	GO:0005576	0.721	C
P0DXX5	GO:0005829	0.357	C
P0DXX5	GO:0005886	0.349	C
P0DXX6	GO:0005739	0.423	C
P0DXX7	GO:0009279	0.698	C
P0DXX7	GO:0009288	0.414	C
P0DXX7	GO:0033104	0.493	C
P0DXX7	GO:0044096	0.489	C
P0DXY1	GO:0005829	0.367	C
P0DXY1	GO:0005886	0.485	C
P0DXY1	GO:0009274	0.777	C
P0DXY9	GO:0005886	0.799	C
P0DXY9	GO:0009274	0.734	C
P0DXZ1	GO:0005829	0.709	C
P0DXZ3	GO:0005829	0.554	C
P0DXZ3	GO:0032993	0.741	C
P0DXZ4	GO:0005576	0.981	C
P0DXZ5	GO:0005576	0.954	C
P0DXZ7	GO:0005576	0.914	C
P0DXZ8	GO:0005576	0.913	C
P0DXZ9	GO:0005576	0.787	C
P0DXZ9	GO:0005615	0.399	C
P0DY00	GO:0005576	0.957	C
P0DY01	GO:0005576	0.742	C
P0DY02	GO:0005576	0.884	C
P0DY03	GO:0005576	0.945	C
P0DY04	GO:0005576	0.657	C
P0DY05	GO:0005829	0.549	C
P0DY06	GO:0005829	0.714	C
P0DY07	GO:0005829	0.538	C
P0DY15	GO:0005576	0.898	C
P0DY17	GO:0005576	0.852	C
P0DY18	GO:0005576	0.960	C
P0DY21	GO:0005576	0.825	C
P0DY24	GO:0005576	0.888	C
P0DY24	GO:0005615	0.391	C
P0DY25	GO:0005576	0.951	C
P0DY38	GO:0005576	0.938	C
P0DY38	GO:0042151	0.348	C
P0DY39	GO:0005576	0.766	C
P0DY39	GO:0005615	0.535	C
P0DY40	GO:0005576	0.597	C
P0DY40	GO:0005615	0.503	C
P0DY41	GO:0005576	0.827	C
P0DY41	GO:0005615	0.304	C
P0DY43	GO:0005576	0.921	C
P0DY43	GO:0042151	0.345	C
P0DY44	GO:0005576	0.954	C
P0DY55	GO:0005576	0.820	C
P10266	GO:0005634	0.437	C
P52746	GO:0005634	0.818	C
P52746	GO:0005654	0.631	C
P60509	GO:0030670	0.310	C
P60608	GO:0005576	0.352	C
P61550	GO:0005783	0.401	C
P61550	GO:0030670	0.337	C
P61565	GO:0005886	0.421	C
P62502	GO:0005576	0.748	C
P62502	GO:0005615	0.690	C
P62502	GO:0031012	0.319	C
P62684	GO:0005737	0.475	C
P62684	GO:0005829	0.327	C
P63121	GO:0005634	0.543	C
P63121	GO:0005737	0.369	C
P63121	GO:0005829	0.361	C
P63124	GO:0005634	0.546	C
P63124	GO:0005737	0.369	C
P63124	GO:0005829	0.382	C
P63128	GO:0005634	0.370	C
P63128	GO:0005737	0.404	C
P63132	GO:0005634	0.583	C
P63133	GO:0005634	0.576	C
P63135	GO:0005634	0.440	C
P63136	GO:0005634	0.590	C
P63145	GO:0005737	0.463	C
P63145	GO:0005829	0.330	C
P71888	GO:0005886	0.776	C
P71888	GO:0009274	0.411	C
P71888	GO:0032993	0.651	C
P74174	GO:0005576	0.426	C
P78601	GO:0005576	0.876	C
P78601	GO:0031160	0.529	C
P78601	GO:0140593	0.370	C
P78602	GO:0005576	0.881	C
P78602	GO:0031160	0.572	C
P78602	GO:0140593	0.365	C
P79072	GO:0005576	0.865	C
P79072	GO:0140593	0.372	C
P96857	GO:0005829	0.328	C
P96857	GO:0005886	0.806	C
P96857	GO:0009274	0.482	C
P9WEF7	GO:0005634	0.455	C
P9WEF9	GO:0005634	0.955	C
P9WEG2	GO:0005634	0.504	C
P9WEG2	GO:0005829	0.712	C
P9WEG3	GO:0005634	0.586	C
P9WEG3	GO:0005737	0.422	C
P9WEG3	GO:0005829	0.450	C
P9WEG5	GO:0005783	0.628	C
P9WEG5	GO:0005789	0.317	C
P9WEG7	GO:0005783	0.668	C
P9WEJ4	GO:0005778	0.359	C
P9WEJ4	GO:0005783	0.649	C
P9WEJ4	GO:0140595	0.844	C
P9WEJ6	GO:0009536	0.581	C
Q00367	GO:0005576	0.756	C
Q00367	GO:0031160	0.612	C
Q00367	GO:0140593	0.382	C
Q00368	GO:0005811	0.545	C
Q00368	GO:0005886	0.327	C
Q008S8	GO:0005737	0.361	C
Q008S8	GO:0005829	0.458	C
Q01491	GO:0005634	0.771	C
Q02325	GO:0005576	0.692	C
Q02325	GO:0005615	0.587	C
Q06K53	GO:0005576	0.699	C
Q06K53	GO:0005615	0.549	C
Q06K97	GO:0005576	0.614	C
Q06K97	GO:0005615	0.486	C
Q080S8	GO:0005829	0.555	C
Q0CPG6	GO:0005783	0.482	C
Q0D2K5	GO:0005576	0.332	C
Q0P6D2	GO:0005576	0.321	C
Q0S4Q9	GO:0005829	0.443	C
Q0S4Q9	GO:0005886	0.752	C
Q0S4Q9	GO:0009274	0.712	C
Q0URD7	GO:0005634	0.847	C
Q0UTF0	GO:0005634	0.912	C
Q0VDD8	GO:0005929	0.360	C
Q0VDD8	GO:0005930	0.379	C
Q0VDD8	GO:0036126	0.541	C
Q107X0	GO:0005739	0.310	C
Q12766	GO:0005634	0.726	C
Q12766	GO:0005654	0.451	C
Q13401	GO:0005634	0.539	C
Q13401	GO:0005829	0.324	C
Q13670	GO:0005634	0.526	C
Q14236	GO:0005634	0.320	C
Q15053	GO:0005886	0.582	C
Q15195	GO:0005576	0.659	C
Q15195	GO:0005615	0.617	C
Q15846	GO:0005576	0.490	C
Q15846	GO:0005615	0.559	C
Q16048	GO:0005634	0.566	C
Q17NR4	GO:0005576	0.976	C
Q17R55	GO:0005886	0.352	C
Q17RQ9	GO:0005789	0.409	C
Q17RQ9	GO:0005886	0.338	C
Q1D148	GO:0005886	0.480	C
Q1D148	GO:0009274	0.534	C
Q1M0Y5	GO:0005576	0.649	C
Q1M0Y5	GO:0005615	0.405	C
Q1MWN4	GO:0005886	0.341	C
Q1T7F1	GO:0005576	0.505	C
Q1T7F1	GO:0005615	0.406	C
Q1XH10	GO:0005634	0.774	C
Q1XH10	GO:0005654	0.483	C
Q23421	GO:0000931	0.486	C
Q239Y2	GO:0097730	0.389	C
Q2FXF4	GO:0005576	0.441	C
Q2FXP4	GO:0042601	0.644	C
Q2FXP4	GO:0043590	0.483	C
Q2KHR3	GO:0005634	0.698	C
Q2KHR3	GO:0005654	0.530	C
Q2M2E5	GO:0005739	0.864	C
Q2PAY2	GO:0020005	0.953	C
Q2PAY2	GO:0020009	0.370	C
Q2PAY2	GO:0033163	0.347	C
Q2PAY3	GO:0020005	0.755	C
Q2RW96	GO:0005829	0.521	C
Q2RW98	GO:0005886	0.334	C
Q2RW98	GO:0009276	0.311	C
Q2TR58	GO:0009279	0.414	C
Q2TR58	GO:0030288	0.722	C
Q2TR58	GO:0042597	0.524	C
Q30KQ1	GO:0005576	0.808	C
Q30KQ7	GO:0005576	0.848	C
Q30KQ7	GO:0005615	0.535	C
Q30KQ9	GO:0005576	0.754	C
Q30KQ9	GO:0005615	0.557	C
Q32NC0	GO:0005634	0.516	C
Q32NC0	GO:0005730	0.653	C
Q386F1	GO:0005886	0.541	C
Q386M3	GO:0005930	0.511	C
Q386M3	GO:0036064	0.411	C
Q386M3	GO:1990900	0.468	C
Q38CB5	GO:0005634	0.331	C
Q38CB5	GO:0005737	0.345	C
Q3C1V0	GO:0005886	0.505	C
Q3HS86	GO:0005576	0.818	C
Q3HS86	GO:0009277	0.390	C
Q3HS86	GO:0031160	0.782	C
Q3HS87	GO:0005576	0.872	C
Q3HS87	GO:0031160	0.387	C
Q3HS87	GO:0140593	0.460	C
Q3J189	GO:0005886	0.619	C
Q3KNT7	GO:0005829	0.333	C
Q3MIW9	GO:0005886	0.614	C
Q3MIW9	GO:0009986	0.302	C
Q3Y316	GO:0005829	0.592	C
Q3Y452	GO:0005634	0.419	C
Q3Y452	GO:0005737	0.301	C
Q3Y452	GO:0005829	0.355	C
Q3ZCT8	GO:0005737	0.416	C
Q3ZCT8	GO:0005829	0.478	C
Q3ZCT8	GO:0031463	0.812	C
Q400G9	GO:0005737	0.424	C
Q400G9	GO:0005829	0.346	C
Q499Z3	GO:0005634	0.340	C
Q499Z3	GO:0005737	0.467	C
Q4D9P2	GO:0005634	0.429	C
Q4FKP8	GO:0005634	0.882	C
Q4FKP8	GO:0005737	0.411	C
Q4FKP8	GO:0005829	0.525	C
Q4G0A6	GO:0005737	0.369	C
Q4G0A6	GO:0005829	0.380	C
Q4G0N0	GO:0005783	0.554	C
Q4GZF2	GO:0005634	0.469	C
Q4J8Q7	GO:0005886	0.762	C
Q4J8R0	GO:0005829	0.601	C
Q4QY38	GO:0005576	0.754	C
Q4QY38	GO:0005615	0.617	C
Q4WC31	GO:0005576	0.731	C
Q4WC31	GO:0031160	0.400	C
Q4WC31	GO:0140593	0.553	C
Q4WE63	GO:0000785	0.332	C
Q4WE63	GO:0005634	0.852	C
Q4WEK0	GO:0005576	0.793	C
Q4WEK0	GO:0009277	0.412	C
Q4WEK0	GO:0031160	0.536	C
Q4WEK0	GO:0042025	0.355	C
Q4WF00	GO:0005576	0.896	C
Q4WK40	GO:0005634	0.807	C
Q4WUQ8	GO:0005829	0.326	C
Q4WUQ8	GO:0005886	0.390	C
Q4WYQ4	GO:0005634	0.913	C
Q4X055	GO:0005576	0.860	C
Q52LC2	GO:0005886	0.525	C
Q52M58	GO:0005634	0.411	C
Q53AM4	GO:0005783	0.330	C
Q53AM4	GO:0005886	0.406	C
Q54RB8	GO:0005886	0.397	C
Q54WU1	GO:0005886	0.478	C
Q55C03	GO:0000331	0.481	C
Q55C03	GO:0005886	0.541	C
Q57V03	GO:0005634	0.359	C
Q57V03	GO:0005737	0.396	C
Q57XN4	GO:0005737	0.339	C
Q57ZI5	GO:0005930	0.539	C
Q57ZI5	GO:0036064	0.310	C
Q57ZI5	GO:0097568	0.474	C
Q57ZI5	GO:0097597	0.431	C
Q57ZI5	GO:1990900	0.833	C
Q581Z0	GO:0005634	0.732	C
Q582T2	GO:0005634	0.542	C
Q583E0	GO:0005737	0.393	C
Q583E0	GO:0033644	0.313	C
Q583R7	GO:0005634	0.562	C
Q583R7	GO:0005737	0.606	C
Q586F4	GO:0005930	0.342	C
Q58T34	GO:0005829	0.610	C
Q58T34	GO:1902494	0.307	C
Q59TS6	GO:0005634	0.834	C
Q5A3L9	GO:0005634	0.875	C
Q5ANG4	GO:0005634	0.826	C
Q5ANI0	GO:0005634	0.905	C
Q5ASR7	GO:0005634	0.696	C
Q5AUU3	GO:0005829	0.483	C
Q5AUU3	GO:0005886	0.474	C
Q5AVZ1	GO:0005576	0.873	C
Q5AVZ1	GO:0140593	0.378	C
Q5AY40	GO:0005634	0.797	C
Q5AY42	GO:0005634	0.666	C
Q5AZ79	GO:0005576	0.694	C
Q5AZ79	GO:0031160	0.583	C
Q5AZ79	GO:0140593	0.319	C
Q5BEU0	GO:0005576	0.863	C
Q5CT41	GO:0020002	0.394	C
Q5CT41	GO:0020005	0.756	C
Q5EBM4	GO:0005634	0.653	C
Q5EP34	GO:0005634	0.357	C
Q5F9Y4	GO:0030288	0.511	C
Q5FWE3	GO:0005886	0.536	C
Q5GAN3	GO:0005576	0.705	C
Q5GAN3	GO:0005615	0.474	C
Q5H9K5	GO:0005634	0.663	C
Q5H9K5	GO:0005654	0.648	C
Q5HYC2	GO:0005634	0.794	C
Q5HYC2	GO:0005654	0.617	C
Q5JEV0	GO:0022625	0.457	C
Q5JFE2	GO:0005829	0.413	C
Q5JPB2	GO:0005634	0.449	C
Q5JPB2	GO:0005654	0.310	C
Q5JXA9	GO:0005886	0.767	C
Q5JXA9	GO:0009897	0.337	C
Q5JXM2	GO:0000139	0.624	C
Q5JXM2	GO:0005794	0.566	C
Q5JYT7	GO:0005829	0.403	C
Q5K131	GO:0005829	0.305	C
Q5QFB9	GO:0005634	0.327	C
Q5QJ38	GO:0005634	0.330	C
Q5SC49	GO:0005634	0.429	C
Q5SC49	GO:0005737	0.500	C
Q5SC50	GO:0005739	0.341	C
Q5SC51	GO:0005886	0.329	C
Q5SC51	GO:0034702	0.301	C
Q5SC53	GO:0005886	0.329	C
Q5STR5	GO:0005783	0.561	C
Q5STR5	GO:0005789	0.684	C
Q5SVQ8	GO:0005634	0.904	C
Q5SVQ8	GO:0005654	0.480	C
Q5SVZ6	GO:0005634	0.693	C
Q5SVZ6	GO:0005829	0.312	C
Q5SWX8	GO:0005654	0.432	C
Q5SWX8	GO:0016035	0.580	C
Q5SYE7	GO:0005829	0.410	C
Q5SZI1	GO:0005576	0.355	C
Q5T292	GO:0005886	0.652	C
Q5T5J6	GO:0005634	0.499	C
Q5T5J6	GO:0005654	0.500	C
Q5T5J6	GO:0005829	0.332	C
Q5T6L9	GO:0005634	0.422	C
Q5T6L9	GO:0005654	0.360	C
Q5T6L9	GO:0005829	0.349	C
Q5T742	GO:0005634	0.423	C
Q5T742	GO:0005739	0.381	C
Q5T750	GO:0001533	0.448	C
Q5T750	GO:0005829	0.577	C
Q5T7R7	GO:0005886	0.390	C
Q5TAH2	GO:0005886	0.421	C
Q5TAH2	GO:0036128	0.521	C
Q5TC84	GO:0005634	0.387	C
Q5TC84	GO:0005654	0.363	C
Q5TC84	GO:0005737	0.320	C
Q5TC84	GO:0005829	0.351	C
Q5TF21	GO:0005737	0.312	C
Q5TF21	GO:0005813	0.343	C
Q5TGL8	GO:0005737	0.343	C
Q5TH69	GO:0005829	0.468	C
Q5TIE3	GO:0005634	0.372	C
Q5TIE3	GO:0005654	0.368	C
Q5TIE3	GO:0005737	0.445	C
Q5TIE3	GO:0005829	0.453	C
Q5U623	GO:0000785	0.418	C
Q5U623	GO:0005634	0.746	C
Q5U623	GO:0005654	0.398	C
Q5U623	GO:0030849	0.330	C
Q5U623	GO:0030875	0.395	C
Q5U623	GO:0032783	0.422	C
Q5VTL7	GO:0005576	0.356	C
Q5VTL7	GO:0005615	0.352	C
Q5VTL7	GO:0005886	0.360	C
Q5VU97	GO:0005886	0.395	C
Q5VU97	GO:0005891	0.433	C
Q5VVB8	GO:0005783	0.586	C
Q5VVW2	GO:0005829	0.530	C
Q5VWI1	GO:0005634	0.544	C
Q5VWI1	GO:0005654	0.318	C
Q5VWK0	GO:0005634	0.336	C
Q5VWK0	GO:0005737	0.331	C
Q5VWK0	GO:0005829	0.305	C
Q5VXM1	GO:0005886	0.520	C
Q5VZ19	GO:0005634	0.352	C
Q5VZ19	GO:0005737	0.378	C
Q5YKI7	GO:0005634	0.434	C
Q5YKI7	GO:0005829	0.423	C
Q629K1	GO:0005783	0.816	C
Q629K1	GO:0005789	0.507	C
Q64845	GO:0005634	0.506	C
Q64ET8	GO:0005634	0.629	C
Q64ET8	GO:0005654	0.368	C
Q68CR7	GO:0005886	0.586	C
Q68DL7	GO:0005634	0.401	C
Q68DL7	GO:0005654	0.589	C
Q69YU3	GO:0005737	0.327	C
Q69YU3	GO:0005829	0.451	C
Q69YZ2	GO:0005886	0.558	C
Q6AHZ1	GO:0005634	0.684	C
Q6AHZ1	GO:0005654	0.648	C
Q6DN03	GO:0005634	0.336	C
Q6DN03	GO:0005654	0.534	C
Q6FKR3	GO:0005634	0.679	C
Q6FKR3	GO:0005737	0.640	C
Q6FKR3	GO:0005829	0.384	C
Q6IQ21	GO:0005634	0.709	C
Q6IQ21	GO:0005654	0.326	C
Q6LXX7	GO:0005829	0.442	C
Q6M0N8	GO:0005886	0.616	C
Q6NKR8	GO:0005634	0.496	C
Q6NXN4	GO:0005783	0.441	C
Q6NXN4	GO:0005789	0.357	C
Q6NXP6	GO:0005829	0.370	C
Q6P2C0	GO:0005654	0.314	C
Q6P2C0	GO:0005829	0.420	C
Q6P2S7	GO:0005634	0.411	C
Q6P2S7	GO:0005737	0.319	C
Q6P2S7	GO:0005829	0.414	C
Q6PI47	GO:0005634	0.478	C
Q6PI47	GO:0005654	0.430	C
Q6PK57	GO:0036126	0.374	C
Q6UW10	GO:0005576	0.476	C
Q6UW10	GO:0005615	0.440	C
Q6UWF5	GO:0005634	0.317	C
Q6UWF9	GO:0005576	0.417	C
Q6UWF9	GO:0005615	0.636	C
Q6UWL2	GO:0005615	0.345	C
Q6UWL2	GO:0005886	0.595	C
Q6UWL2	GO:0009897	0.315	C
Q6UWL2	GO:0009986	0.436	C
Q6UWL2	GO:0070062	0.345	C
Q6UXD1	GO:0005886	0.534	C
Q6UXH9	GO:0005576	0.356	C
Q6UXH9	GO:0005615	0.575	C
Q6UXQ4	GO:0005576	0.574	C
Q6UXQ4	GO:0005615	0.826	C
Q6UXQ8	GO:0005576	0.303	C
Q6UXU0	GO:0005576	0.591	C
Q6UXU0	GO:0005615	0.378	C
Q6UXV1	GO:0005576	0.331	C
Q6UXV1	GO:0005886	0.462	C
Q6UXV3	GO:0005576	0.335	C
Q6UY13	GO:0005615	0.410	C
Q6WQI6	GO:0005634	0.709	C
Q6WQI6	GO:0005739	0.305	C
Q6WQI6	GO:0005829	0.384	C
Q6XEC0	GO:0030288	0.787	C
Q6XEC0	GO:0042597	0.592	C
Q6YD93	GO:0005576	0.785	C
Q6YD93	GO:0031160	0.326	C
Q6YD93	GO:0140593	0.475	C
Q6YF29	GO:0005576	0.807	C
Q6YF29	GO:0009277	0.424	C
Q6YF29	GO:0031160	0.314	C
Q6YF30	GO:0005576	0.921	C
Q6YF30	GO:0031160	0.490	C
Q6YF30	GO:0140593	0.373	C
Q6ZI01	GO:0005634	0.678	C
Q6ZI01	GO:0005737	0.329	C
Q6ZMT9	GO:0005737	0.461	C
Q6ZMT9	GO:0005829	0.540	C
Q6ZMU1	GO:0005576	0.505	C
Q6ZMU1	GO:0005615	0.594	C
Q6ZMU1	GO:0070062	0.371	C
Q6ZMU1	GO:0072562	0.405	C
Q6ZN92	GO:0005634	0.338	C
Q6ZNF0	GO:0005576	0.525	C
Q6ZNF0	GO:0005615	0.488	C
Q6ZNF0	GO:0005764	0.672	C
Q6ZNF0	GO:0035578	0.345	C
Q6ZNF0	GO:0043202	0.362	C
Q6ZNF0	GO:0070062	0.440	C
Q6ZNQ3	GO:0005737	0.318	C
Q6ZNQ3	GO:0005829	0.320	C
Q6ZQQ2	GO:0001669	0.612	C
Q6ZQQ2	GO:0036126	0.383	C
Q6ZRF7	GO:0005634	0.436	C
Q6ZRI8	GO:0005829	0.419	C
Q6ZRI8	GO:0005886	0.313	C
Q6ZRR5	GO:0005783	0.361	C
Q6ZRR5	GO:0005886	0.312	C
Q6ZRS4	GO:0005829	0.349	C
Q6ZSR3	GO:0005634	0.389	C
Q6ZSR3	GO:0005829	0.347	C
Q6ZST2	GO:0005634	0.331	C
Q6ZSU1	GO:0005783	0.349	C
Q6ZSU1	GO:0005789	0.685	C
Q6ZSU1	GO:0043231	0.325	C
Q6ZT77	GO:0005634	0.390	C
Q6ZTZ1	GO:0005634	0.808	C
Q6ZTZ1	GO:0005654	0.562	C
Q6ZU45	GO:0005576	0.319	C
Q6ZU45	GO:0005615	0.315	C
Q6ZU67	GO:0005634	0.818	C
Q6ZU67	GO:0005654	0.534	C
Q6ZUA9	GO:0005829	0.353	C
Q6ZUB0	GO:0001669	0.604	C
Q6ZUB0	GO:0036126	0.389	C
Q6ZUK4	GO:0005886	0.767	C
Q6ZUX3	GO:0005813	0.429	C
Q6ZV50	GO:0005634	0.654	C
Q6ZV50	GO:0005829	0.318	C
Q6ZVK1	GO:0005886	0.572	C
Q6ZVN7	GO:0005634	0.410	C
Q6ZVN7	GO:0005739	0.316	C
Q6ZVW7	GO:0005576	0.394	C
Q6ZVW7	GO:0005615	0.479	C
Q716G6	GO:0031160	0.436	C
Q716G6	GO:0033644	0.598	C
Q71RG6	GO:0005634	0.325	C
Q71RG6	GO:0005739	0.422	C
Q75NE6	GO:0005634	0.438	C
Q75T84	GO:0005576	0.839	C
Q75T84	GO:0031160	0.516	C
Q7DDD9	GO:0005829	0.330	C
Q7DDD9	GO:0032993	0.944	C
Q7DDD9	GO:0110001	0.330	C
Q7K003	GO:0005634	0.838	C
Q7K003	GO:0035267	0.940	C
Q7PRX9	GO:0005576	0.668	C
Q7PRX9	GO:0005615	0.653	C
Q7Q5J5	GO:0005634	0.636	C
Q7Q5J5	GO:0005737	0.315	C
Q7Q5J5	GO:0005829	0.626	C
Q7S3P5	GO:0005576	0.749	C
Q7S3P5	GO:0140593	0.576	C
Q7Z2R9	GO:0005634	0.345	C
Q7Z2R9	GO:0005739	0.709	C
Q7Z2Y8	GO:0005737	0.432	C
Q7Z2Y8	GO:0005829	0.459	C
Q7Z3B0	GO:0005783	0.778	C
Q7Z3B0	GO:0005789	0.696	C
Q7Z4B0	GO:0005634	0.387	C
Q7Z572	GO:0036126	0.396	C
Q7Z5D8	GO:0005634	0.745	C
Q7Z5D8	GO:0005654	0.386	C
Q7Z5J8	GO:0005737	0.343	C
Q7Z5J8	GO:0005829	0.366	C
Q7Z7L8	GO:0005634	0.461	C
Q7Z7L8	GO:0005737	0.386	C
Q7Z7L8	GO:0005829	0.454	C
Q7Z9L4	GO:0000324	0.339	C
Q7Z9L4	GO:0005576	0.664	C
Q7Z9L4	GO:0009277	0.788	C
Q7Z9L4	GO:0009986	0.367	C
Q7Z9L4	GO:0030445	0.504	C
Q7Z9L4	GO:0030446	0.624	C
Q7Z9L4	GO:0031160	0.539	C
Q7Z9L5	GO:0005576	0.759	C
Q7Z9L5	GO:0031160	0.429	C
Q814Z5	GO:0005829	0.735	C
Q82ZE0	GO:0005829	0.543	C
Q836G2	GO:0005829	0.413	C
Q836G2	GO:0005886	0.312	C
Q836G2	GO:0030428	0.411	C
Q836G2	GO:0031160	0.357	C
Q836G2	GO:0060187	0.367	C
Q83XP3	GO:0005886	0.684	C
Q83XP3	GO:0009274	0.701	C
Q83YH3	GO:0005886	0.828	C
Q83YH3	GO:0009274	0.542	C
Q86SG4	GO:0005634	0.315	C
Q86SH4	GO:0005634	0.566	C
Q86T20	GO:0005886	0.695	C
Q86U02	GO:0005634	0.305	C
Q86U02	GO:0005829	0.314	C
Q86VE3	GO:0005634	0.335	C
Q86W34	GO:0005634	0.731	C
Q86W34	GO:0005737	0.321	C
Q86W34	GO:0005829	0.373	C
Q86X40	GO:0005737	0.313	C
Q86X40	GO:0005829	0.334	C
Q86XD8	GO:0005634	0.379	C
Q86XD8	GO:0005737	0.335	C
Q86XG9	GO:0005737	0.338	C
Q86XW9	GO:0005737	0.351	C
Q86Y29	GO:0005576	0.669	C
Q86Y29	GO:0005615	0.820	C
Q86Y30	GO:0005576	0.641	C
Q86Y30	GO:0005615	0.808	C
Q8GY45	GO:0005634	0.426	C
Q8GY45	GO:0005886	0.748	C
Q8I266	GO:0005886	0.380	C
Q8I298	GO:0020003	0.539	C
Q8I298	GO:0020005	0.475	C
Q8I298	GO:0030430	0.449	C
Q8I299	GO:0005886	0.658	C
Q8I3A2	GO:0020011	0.865	C
Q8I415	GO:0020011	0.644	C
Q8II12	GO:0005886	0.484	C
Q8IJI1	GO:0005886	0.437	C
Q8IL48	GO:0005737	0.472	C
Q8ILY1	GO:0020011	0.524	C
Q8IUA0	GO:0005576	0.576	C
Q8IUA0	GO:0005615	0.639	C
Q8IVJ8	GO:0005739	0.440	C
Q8IVJ8	GO:0009536	0.314	C
Q8IVW1	GO:0005739	0.383	C
Q8IVY1	GO:0005886	0.635	C
Q8IWB9	GO:0005783	0.397	C
Q8IWB9	GO:0005789	0.407	C
Q8IWB9	GO:0140268	0.642	C
Q8IWD5	GO:0005886	0.409	C
Q8IYL2	GO:0005634	0.453	C
Q8IYL2	GO:0005654	0.455	C
Q8IYL2	GO:0005737	0.542	C
Q8IYL2	GO:0005829	0.617	C
